Gene,Mean_Cancer,Mean_Normal,Log2FC,T_Statistic,P_Value,Adjusted_P_Value,Regulation
203006_at,8.6347849663617,10.241198872,-1.6064139056383002,-22.584247953056863,1.4588039884341625e-52,3.848916456345219e-50,Downregulated
229127_at,6.405349260021277,10.188371115969998,-3.7830218559487214,-24.673025444473353,1.4598203195895301e-52,3.848916456345219e-50,Downregulated
221272_s_at,4.807504119297873,6.738175149990001,-1.9306710306921282,-21.39271452721658,2.0190299056249047e-52,5.297343536777616e-50,Downregulated
209169_at,4.772504391691489,8.455163749350001,-3.6826593576585127,-22.372271716991193,2.213240889848517e-52,5.758733194828333e-50,Downregulated
205866_at,6.665536651691489,12.07404607539,-5.4085094236985105,-21.336597860188792,2.216297496243381e-52,5.758733194828333e-50,Downregulated
209875_s_at,12.773042183468087,6.791341679839999,5.981700503628089,21.61116749894031,2.470575458675377e-52,6.3885755586689335e-50,Upregulated
239952_at,2.755280314106383,5.31666971514,-2.5613894010336167,-24.853978535270716,2.6797557977753307e-52,6.8963323128777e-50,Downregulated
213103_at,5.417963533159575,8.28352046599,-2.865556932830425,-25.023048516511032,3.6126201366676945e-52,9.252780317657553e-50,Downregulated
220351_at,3.9706209815531914,7.966664375999999,-3.9960433944468075,-25.067368562746136,3.957733285472747e-52,1.00886560422956e-49,Downregulated
212372_at,10.830069134361704,12.910406071699999,-2.080336937338295,-22.14013279976776,4.436325235417126e-52,1.125529193925215e-49,Downregulated
204134_at,3.3028882003404245,5.339875498710001,-2.036987298369576,-21.4890769663444,4.684344297198279e-52,1.1828739078361813e-49,Downregulated
226244_at,6.72768318857447,9.93733486542,-3.2096516768455308,-23.744989675572036,5.648723963227801e-52,1.4197302200288342e-49,Downregulated
231991_at,4.805177491914893,8.31140126378,-3.5062237718651073,-23.68211275366056,6.043253468197024e-52,1.5118252606532331e-49,Downregulated
229613_at,4.446337919223405,7.502876802019999,-3.0565388827965947,-21.687968678707517,6.5638219249265456e-52,1.6344524354356444e-49,Downregulated
220634_at,3.2967294087553194,5.6461829978499996,-2.34945358909468,-23.79631949749923,7.079051154232765e-52,1.7546260155832417e-49,Downregulated
232761_at,5.723393894872341,8.56424101026,-2.8408471153876587,-22.053730131246045,9.524946252335993e-52,2.350040179486898e-49,Downregulated
230179_at,6.326322719106384,8.748236215919999,-2.4219134968136142,-22.263031010783273,1.1992762668912577e-51,2.9373463418664748e-49,Downregulated
204482_at,8.296242286968086,11.423359109509999,-3.127116822541913,-22.743679447040684,1.2062489387469622e-51,2.9373463418664748e-49,Downregulated
228540_at,5.521712802191489,7.254697339090001,-1.7329845368985115,-22.821700257977078,1.206919164006416e-51,2.9373463418664748e-49,Downregulated
218711_s_at,6.756624155680851,11.01614916637,-4.25952501068915,-24.508230465075215,1.2356330070755746e-51,2.9936827440795883e-49,Downregulated
217771_at,11.098740714712763,8.22083802763,2.877902687082763,22.113633397300728,1.3716816760090426e-51,3.3083977859113167e-49,Upregulated
230670_at,5.489440256712766,9.55456060403,-4.065120347317234,-24.612143887646013,1.7037115150176703e-51,4.090885158336626e-49,Downregulated
218723_s_at,11.50096771487234,14.261953297000002,-2.7609855821276614,-24.96397245156889,1.7788366657168754e-51,4.252289284544349e-49,Downregulated
242340_at,3.937656889659576,7.3515953876000015,-3.4139384979404257,-22.18266553279802,2.0389768684629436e-51,4.852584506510969e-49,Downregulated
231873_at,8.833055610595745,10.527544895489998,-1.694489284894253,-20.915710792455165,2.16368769961499e-51,5.126700731783782e-49,Downregulated
208790_s_at,6.125448740542554,9.28772051128,-3.162271770737446,-23.501155350113287,2.2370920670978497e-51,5.277378680742322e-49,Downregulated
205384_at,3.98696509469149,8.49292802529,-4.5059629305985105,-25.568043975829152,2.2698602520340657e-51,5.331297096764378e-49,Downregulated
202877_s_at,6.657851715223407,9.649589206489999,-2.9917374912665924,-22.089890255019885,2.7039128109137794e-51,6.323158889035154e-49,Downregulated
225175_s_at,7.609052339031916,9.234389181169998,-1.6253368421380827,-20.87129834940215,2.863023299027148e-51,6.666258491838709e-49,Downregulated
205200_at,7.92232462125532,12.679986976800002,-4.757662355544682,-26.05513242920669,2.94645571001979e-51,6.830951155996743e-49,Downregulated
228618_at,4.608632896468086,7.3109765936099995,-2.702343697141914,-23.184355006533057,3.2163980964568264e-51,7.393042222907132e-49,Downregulated
203435_s_at,5.088727293170212,8.558837583089998,-3.470110289919786,-20.863139067592492,3.20792521371162e-51,7.393042222907132e-49,Downregulated
202200_s_at,9.256501407851063,7.721005421130001,1.5354959867210622,25.54349508637973,3.2768862414608005e-51,7.500025675881303e-49,Upregulated
206331_at,6.008941988117021,9.578961482700002,-3.570019494582981,-21.84307219817873,3.356507198911172e-51,7.649707466128657e-49,Downregulated
238905_at,4.929136199680851,7.28886178191,-2.3597255822291485,-21.144053617579996,3.639854060185764e-51,8.260472172200486e-49,Downregulated
235764_at,4.159949230478724,6.32090671423,-2.160957483751276,-20.839713118257798,3.7720607588691397e-51,8.524540335148553e-49,Downregulated
204273_at,7.493575351734041,11.84993987126,-4.356364519525959,-25.088865763127078,4.14951082006467e-51,9.338309161840935e-49,Downregulated
209210_s_at,10.485983047319149,12.169506820000002,-1.6835237726808536,-22.703602950393172,4.308839649519966e-51,9.656468724545037e-49,Downregulated
231842_at,5.658298108840427,8.464409776130001,-2.8061116672895743,-22.08068066757868,5.2593197048547384e-51,1.1702690891370968e-48,Downregulated
233947_s_at,4.360072034851065,7.798986892070001,-3.4389148572189363,-22.886819447413373,5.265405859725159e-51,1.1702690891370968e-48,Downregulated
204048_s_at,9.13900743124468,11.00495789988,-1.8659504686353205,-21.749521181460384,5.432223154515608e-51,1.2023767678550472e-48,Downregulated
206481_s_at,7.602330106361703,11.062608243949999,-3.460278137588296,-24.303927510192487,5.456808618694912e-51,1.2028684769062482e-48,Downregulated
225079_at,10.233599032382978,12.987771726000004,-2.7541726936170257,-23.584661022724056,5.829500315887159e-51,1.2797775673073744e-48,Downregulated
45288_at,4.734768091127659,6.788891390930001,-2.0541232998023418,-21.253960656990227,6.583839919166135e-51,1.4395057475295518e-48,Downregulated
228193_s_at,4.249881635531915,7.3197011325200005,-3.069819496988085,-25.207035530458544,7.401467534596562e-51,1.611721995205711e-48,Downregulated
221885_at,4.1257395434255315,6.127801308149999,-2.002061764724467,-21.367155573089295,8.328079824556743e-51,1.8061858929177783e-48,Downregulated
206953_s_at,7.691392522765957,10.559246107149999,-2.867853584384042,-22.926435273779973,8.68033520375094e-51,1.8750221255781044e-48,Downregulated
235561_at,4.4836349404255325,7.44301363353,-2.959378693104467,-22.374090616780347,9.386257059225648e-51,2.0193968887500428e-48,Downregulated
210190_at,4.264001292712765,6.7941159116200005,-2.530114618907236,-20.69992534818049,9.721785307035137e-51,2.0832507749967804e-48,Downregulated
203358_s_at,7.209913946244682,3.7507744709200006,3.4591394753246814,22.672846359993482,9.988199499301554e-51,2.1318464217041008e-48,Upregulated
203063_at,6.8474771316595735,8.60367253164,-1.7561953999804256,-21.16182092201704,1.0402917776410878e-50,2.2115863064112074e-48,Downregulated
212230_at,9.95621084074468,11.797007668900001,-1.8407968281553213,-22.39188379858099,1.0586363658198236e-50,2.241725022519096e-48,Downregulated
225913_at,8.164918576914891,10.0934694123,-1.9285508353851082,-22.82932457567947,1.1067932316520956e-50,2.3345090493192004e-48,Downregulated
202014_at,6.662560863755319,9.27836445021,-2.615803586454682,-20.706346492453935,1.123642665792279e-50,2.3607907977462312e-48,Downregulated
243805_at,3.122451377904255,5.78108162805,-2.658630250145745,-21.686052024580377,1.137666915357071e-50,2.380955358342234e-48,Downregulated
236089_at,4.320403523712766,7.30519741591,-2.984793892197234,-20.619926160411513,1.5208690347403206e-50,3.170599298548174e-48,Downregulated
226984_at,3.876861714765957,6.34827415457,-2.4714124398040433,-21.057348309495744,1.795199376006716e-50,3.72805380841302e-48,Downregulated
218950_at,6.74742724818085,8.54572804586,-1.7983007976791505,-20.944680259686525,2.478962687427767e-50,5.128211042538072e-48,Downregulated
209244_s_at,7.233523609042553,8.70875749402,-1.4752338849774471,-20.81818662992756,2.5343181495076556e-50,5.222637394230604e-48,Downregulated
206742_at,4.984348700404255,10.33020346859,-5.3458547681857445,-24.39861554136283,3.554038693181052e-50,7.296088746238017e-48,Downregulated
229781_at,2.704022990648936,5.686524061,-2.982501070351064,-22.232719059846517,3.688598597213117e-50,7.543534758543904e-48,Downregulated
230250_at,8.113457466936172,11.49466458818,-3.3812071212438273,-23.208957827361882,4.250522644471649e-50,8.65979586952849e-48,Downregulated
235334_at,4.111406978893617,7.04026812373,-2.9288611448363824,-21.1652106106393,4.608246747593572e-50,9.353175832681806e-48,Downregulated
235849_at,4.9660969618404245,8.62594474863,-3.659847786789575,-20.448036932407703,4.91329545782218e-50,9.934831184000894e-48,Downregulated
205247_at,6.060508186563829,8.334300168679999,-2.27379198211617,-21.401252821772562,4.960721076730054e-50,9.99315894505628e-48,Downregulated
204249_s_at,8.362822528574469,10.58119186501,-2.218369336435531,-21.968160329769574,5.103476662856857e-50,1.024237297717981e-47,Downregulated
220027_s_at,5.521028247042553,8.641881058749998,-3.1208528117074454,-22.555965990707286,5.738613389695389e-50,1.1474240140451902e-47,Downregulated
221748_s_at,10.474644000851063,12.668182283100002,-2.193538282248939,-22.905357944994034,6.089046307165061e-50,1.212983128434e-47,Downregulated
238009_at,3.9432539446808517,6.502765310350001,-2.5595113656691493,-23.23116353967988,6.690598761170317e-50,1.3278986899199507e-47,Downregulated
205911_at,4.868846244478723,6.24101524221,-1.3721689977312765,-20.66670595226854,8.629015917571728e-50,1.7063244490533564e-47,Downregulated
214505_s_at,6.294305674414893,11.00722874874,-4.712923074325106,-24.33357814073422,8.960427586968804e-50,1.7653683450282202e-47,Downregulated
220024_s_at,4.76086149306383,6.98846950999,-2.22760801692617,-20.553183581607914,9.009551153562165e-50,1.7685683151295423e-47,Downregulated
235649_at,5.306117448617021,9.82608155673,-4.519964108112978,-24.090322875598932,9.45880598646548e-50,1.8500048683201174e-47,Downregulated
204047_s_at,5.821505300404256,8.483951919579999,-2.6624466191757428,-22.075033587044615,1.0127388442119628e-49,1.9735931693762547e-47,Downregulated
236583_at,4.498360798021277,7.323965525899999,-2.825604727878722,-20.308781981593498,1.1738341866001508e-49,2.27927240290526e-47,Downregulated
211276_at,2.7765497961914893,6.012440357510001,-3.2358905613185116,-20.293253649045464,1.2421436992527682e-49,2.403235288057892e-47,Downregulated
215947_s_at,9.635700541872342,8.36305823547,1.2726423064023429,22.137634803418806,1.3324050764467919e-49,2.5686286538267794e-47,Upregulated
242641_at,2.6102275095425536,5.125647643010001,-2.515420133467447,-20.73106596226483,1.3702783983477e-49,2.6322069261974785e-47,Downregulated
230560_at,5.420774254478724,10.79569108738,-5.374916832901276,-24.122843023845284,1.5139315988258285e-49,2.897805159232954e-47,Downregulated
218775_s_at,6.822139973691489,9.19380231687,-2.371662343178511,-21.39600616559024,1.5202559008344793e-49,2.899591627031323e-47,Downregulated
231841_s_at,5.0521577571276595,8.495496210619999,-3.4433384534923395,-22.06531867652082,1.6871424658280897e-49,3.2065245465381494e-47,Downregulated
230636_s_at,4.190273777797872,6.476398477560001,-2.286124699762129,-20.928248761368387,1.7759696778029902e-49,3.363461446841959e-47,Downregulated
228766_at,6.623304502872339,11.080116180160001,-4.456811677287662,-23.441158225635682,1.896038633394e-49,3.5782573310782345e-47,Downregulated
235591_at,4.180061659851064,8.102369231620001,-3.922307571768937,-20.557906774027416,2.5489383203258838e-49,4.793608269127552e-47,Downregulated
230135_at,5.047998712329787,9.61496075603,-4.5669620437002125,-23.044078715818507,2.6096664617415543e-49,4.890714993422691e-47,Downregulated
239919_at,5.164227610499999,7.76022118309,-2.5959935725900003,-21.361332314647566,2.74618836644203e-49,5.119141892529783e-47,Downregulated
225207_at,8.679425750606384,11.721980291269999,-3.0425545406636143,-22.451731240815047,2.75058938560426e-49,5.119141892529783e-47,Downregulated
205651_x_at,5.181121334308512,7.62503614161,-2.4439148073014882,-21.511203301497183,3.099319239200213e-49,5.748275331021471e-47,Downregulated
210299_s_at,8.24782539956383,13.083860214699998,-4.836034815136168,-24.568520376668204,3.2709074951212546e-49,6.045671152322742e-47,Downregulated
202878_s_at,9.595469583606382,12.301118189800002,-2.70564860619362,-22.750934951654582,4.066131943836979e-49,7.489759340110129e-47,Downregulated
225314_at,11.161677228393616,9.005667750129998,2.156009478263618,23.635040458242877,4.503303316454407e-49,8.266712361051764e-47,Upregulated
229427_at,4.4035120350851065,7.62499090725,-3.2214788721648935,-21.353634644759875,4.638786817396297e-49,8.486455366002627e-47,Downregulated
204796_at,4.51728756469149,7.28308141976,-2.7657938550685106,-21.552679772339737,4.958313159328477e-49,9.040265477547168e-47,Downregulated
203888_at,7.58813859637234,10.6028842764,-3.0147456800276595,-21.60640413754429,5.110309862413169e-49,9.285916427694416e-47,Downregulated
214318_s_at,4.8870198419255315,7.70444133481,-2.8174214928844687,-20.864108562615016,6.099316859897179e-49,1.1045719078330965e-46,Downregulated
208944_at,10.853370721202129,12.686364589499998,-1.8329938682978693,-22.909167035554646,6.36556207440221e-49,1.1489198715899237e-46,Downregulated
209897_s_at,7.36126592394681,10.533055463339997,-3.1717895393931865,-22.476089687670612,7.073251235288193e-49,1.2723809061578954e-46,Downregulated
41644_at,7.157906444734043,9.330864617860001,-2.1729581731259584,-21.320711990499632,7.305199388190846e-49,1.3097248476441093e-46,Downregulated
205752_s_at,4.025094462797872,5.846527514589999,-1.821433051792127,-20.345528845930843,7.849537480220262e-49,1.4026419365818173e-46,Downregulated
203865_s_at,6.913109321521276,9.67683776877,-2.763728447248724,-21.24307396019235,1.0425104958190365e-48,1.8567042890106855e-46,Downregulated
210298_x_at,6.140595956936171,10.584925990289998,-4.444330033353826,-23.507194169017286,1.0598620044067333e-48,1.881377484126091e-46,Downregulated
228434_at,6.886831124819149,10.802825800610002,-3.915994675790853,-21.87469697233618,1.0866852133628972e-48,1.922646410721605e-46,Downregulated
244455_at,4.543993286159575,8.154634540080002,-3.610641253920427,-22.978460850757756,1.1281029526855254e-48,1.9893818168243825e-46,Downregulated
211998_at,7.846811546882979,9.98607394263,-2.1392623957470214,-21.227680787531185,1.1895821848101429e-48,2.090943378830011e-46,Downregulated
221886_at,2.529276295808511,4.99678489907,-2.467508603261489,-23.645217472546594,1.3695346116547644e-48,2.3994067955199725e-46,Downregulated
227419_x_at,5.794103661776594,9.53293953739,-3.7388358756134057,-23.869528751945737,1.3951659232930907e-48,2.436376439942928e-46,Downregulated
221133_s_at,5.208946251744679,11.622292251300003,-6.4133459995553235,-25.087819072614515,1.532744166907013e-48,2.6679669178401485e-46,Downregulated
238484_s_at,3.5223909814680843,5.592487931010001,-2.0700969495419166,-20.112952419597153,1.892620973000144e-48,3.283758440444701e-46,Downregulated
238018_at,4.075065241723404,8.253412640689998,-4.178347398966594,-22.448553438115304,1.902332673604526e-48,3.2899956650319304e-46,Downregulated
220006_at,2.602697591351064,4.73767373352,-2.134976142168936,-22.74315808823972,1.9978722754261332e-48,3.4441525066048077e-46,Downregulated
228698_at,7.111730885361701,10.661096371020001,-3.5493654856583,-22.460710297632044,2.1249657440581966e-48,3.651546565811954e-46,Downregulated
226627_at,5.071481486574469,7.90761051083,-2.8361290242555306,-22.823470273180344,2.1719488818052738e-48,3.720396259770015e-46,Downregulated
219407_s_at,4.082275000382978,6.8722565722599995,-2.7899815718770213,-20.78419827333866,2.3600216995743323e-48,4.029718321692223e-46,Downregulated
